Insult,Date,Comment
0.27112700673440754,20120602002909Z,"""What is your point? Or do you have one?"""
0.27915853592996404,20120527063259Z,"""\xa0hmmmm....Gofuckyourself....."""
0.18254314535061206,20120602024125Z,"""Your paintings are beautiful Charlotte!!\n"""
0.36996258086894701,20120825212048Z,"""Get off your knees your embarrassing yourselves."""
0.1654905427085934,20120527161036Z,"""\xa0you are proving yet again that Liberals are masters of doublethink.\xa0 """
0.13845815284434504,20120602113357Z,"""Are you his employer?.......see how this works?"""
0.20209426828554089,20120823154922Z,"""I'm guessing English is not your first language. He was being sarcastic."""
0.35167418909382159,20120602095037Z,"""Check your own username,\xa0 doofus, and your spelling."""
0.26168898993604955,20120603205953Z,"""You \xa0are crazyy"""
0.22137609681214621,20120527070219Z,"""\xa0Spent more than all others combined. Are you insane?"""
0.5508750243239019,20120826010534Z,"""What a loser you are."""
0.28592372788074227,20120531045621Z,"""anna you are so talented!\n"""
0.7140837536924074,20120602193112Z,"""Fuck you Mikal. Don't laugh at something I say you stupid little punk ass bitch. No one likes you. Pussy."""
0.26071529939336158,20120602004049Z,"""who the fuck gives a shit peanut what Forbes says? that's like if fucking People magazine wrote up an opinion paper about Diablo3. It wouldn't be worthy of wiping my ass with."""
0.29935289660628689,20120531032231Z,"""ssshhhhhh you are being logical"""
0.18917666173355671,20120531185626Z,"""You must be related\xa0 to the nigger above, live in the same trailer park do ya ? """
0.33274595093079706,20120528225340Z,"""fucking spoiled rich fuckers have NO clue what it is to make a dollar. Go and work for a living and see if you burn a 100k bag. Hell you wouldnt even be burning a 50 dollar bag. That is NOT art losers. """
0.39910869944915056,20120826160855Z,"""como siempre de estupidos e ignorantes siempre se equivocan,a poco no saben distinguir?? ba!!"""
0.2166857658739765,20120529022707Z,"""\xa0Did you really think little Georgie's mess could be cleaned up in 3 years?"""
0.21750239449053185,20120825022623Z,"""Insulting a little baby? Really? How pathetic. What an a**hole thing to do."""
0.19744135868670734,20120529163606Z,"""\xa0fuck the insiders i watch the games we suck"""
0.096898842798852441,20120824190052Z,"""Oooh, what a compliment.  I just wish it was from a higher life form."""
0.23165003766764927,20120531153356Z,"""You guys are trouble-making trolls.\n\nWell done!"""
0.29940319501041524,20120826225130Z,"""you just have to plan for the idiots thats all :)"""
0.35659444205358526,20120601120450Z,"""Shouldn't you be at your lamaze class?"""
0.32272199267503432,20120527072801Z,"""\xa0over 68,000 views fuck boy.......get some money about yourself"""
0.58139949012706171,20120603132751Z,"""\xa0You are a certified_moron"""
0.31754139215177718,20120601154711Z,"""keep sucing down the koolaid liberat stooge.how pathetic you are"""
0.27945615168276061,20120529073807Z,"""Fuck Texas. \xa0Too hot to even visit that bitch. \xa0Who the fuck ever says OOOOOO I'm going to \xa0Texas. \xa0I'll wait for it... NO fucking body."""
0.12219722303882191,20120825072617Z,"""This post gave me cancer . . . . . someone go back in the time\xa0and make sure that his mother have an abortion. . . .\xa0"""
0.29666525830309443,20120531184535Z,"""0:2, damn you and your winning ways."""
0.6289694946315475,20120602033612Z,"""your name is stupid"""
0.28119487802421317,20120602004029Z,"""you are correct sir"""
0.22226699596317845,20120601160321Z,"""would you ever come to the UK\n\xa0"""
0.26708124410603179,20120601005931Z,"""fucking sick!!! \xa0jessica is beautiful.. natural beauty... would u rather see her with botox, filler and venners...get a life!!! loser"""
0.3694693878627735,20120531162511Z,"""EVELYN WE NEW YOU WERE TRASH IN THE BEGINNING BUT AS THE SHOW GREW YOU GOT OUT OF CONTROL AND REALLY SHOWED THE WORLD WHO YOU REALLY ARE TRASH. TRASH IS WHAT YOU ARE AND YOU AND CHAD ARE DESERVING OF EACH OTHER! YOU ALL ARE FROM THE SAME FLOCK!"""
0.18692154918964629,20120528134432Z,"""don sounded like wrathful betty in that moment.\n\ndon was A Woman Scorned.\n\nknow you know how that shit feels, don."""
0.31268162551257356,20120527004656Z,"""Hey, fucking asshole... just wondering... do you have any good yarns about beating the shit out of any women lately? We're all dying to hear...\n"""
0.27358169665490356,20120602222724Z,"""\xa0Based on your comments... you got some hate there puppy."""
0.47178958477456612,20120601050119Z,"""Wikipedia isn't fact, you idiot.&nbsp;"""
0.22803310786360315,20120602222555Z,"""I hate Isla. Dont want that douch in our team. Dirty little idiot. Last time we played against Udinese he played dirty against Vidal like he was trying to prove that he is better than King Arturo. I just have one thing to tell him. In your dreams PEDRO!!!"""
0.45674852354988821,20120529160017Z,"""It's a 4 out of 7 series you moron"""
0.1806812250967309,20120601163631Z,"""Remember anecdotal comments aren't useful? What are you lecturing me? lol"""
0.33516796150734218,20120602024043Z,"""then wtf are you doing on this site. if you don't like fm then you dont deserve to be on this site. now fuck off you wanker."""
0.29549118958827342,20120603044732Z,"""Get lost, lightwieght. \xa0You are WAY out of your league here."""
0.25941317787129381,20120826031109Z,"""Pre-jellybean? What are you, stupid? Have you even seen it? Doubtful.\n\nMy SII Skyrocket, is running ICS, just fine as smooth as any iPhone I've seen. And I know for a fact, I've seen those."""
0.17799141123071585,20120603205838Z,"""okc bandwagon 2010. just kidding since 2012... Get off of Kobe's dick"""
0.32279336990320401,20120601070831Z,"""Lucky you! I adore Doodlebug! Your little pages are too adorable!"""
0.49208878484034357,20120531185246Z,"""please tell me you tried to spell Rondo in your username.  you seem like a dumb fella."""
0.27726175471931824,20120601054805Z,"""No offense but you are drunk."""
0.24657083614671835,20120531043850Z,"""what are you talking about ?\n\n"""
0.30019179789392075,20120531184749Z,"""I like your style"""
0.18253893001138488,20120529130615Z,"""Talk about freedom of speech. we are being denied freedom to defend black pride n only white racist remarks are allowed and published here."""
0.20536248548526145,20120527211140Z,"""If only everybody was as intelligent as you are...."""
0.26934177357730205,20120602223811Z,"""You don't get out much do you?"""
0.37922746816316716,20120526233123Z,"""funny because i clearly saw him put his arm infront of the elevator and another infront of her.. unless you saw another view i suggest you shut the fuck up before you talk shit. obviously either way i wasn't serious no one knows whether this was real or fake, or what the situation was so maybe you could hop off. and obviously your a bitch. you get mad over everyones comments? nasty hoe"""
0.25748912441233668,20120603184423Z,"""Of course you would say that"""
0.11917958172684587,20120601201051Z,"""Considering Obama's PREFERRED methods of dealing with prisoners, this may be the best way. I mean, we're not going to get any intel out of them anyway, and any that we DO happen to get will be released to the MSM immediately; letting the other bad guys know what WE know,  so what's the point of capturing these a-holes? Might as well off them. When we get somebody SENSIBLE back in the White House THEN we can go back to capturing them.  You know, at the point when the soldier grabbing the goon doesn't have to worry about getting sued by the cretin who's being represented by one of Barry's personal injury squad because he punched the murderous thug in the chops.     """
0.18857361468197162,20120529011231Z,"""Are you serving sangria to the 'kiddos' now?"""
0.2674006513363052,20120531144526Z,"""who so ever you are..... BRAVO!!!"""
0.56563641471032755,20120529073844Z,"""Your comment is kinda racist lol dumb ass"""
0.27316001296309245,20120531044021Z,"""Where are you in the standings!"""
0.64348094452247018,20120601033630Z,"""You are a moron Chargerin"""
0.23344243890245592,20120527140536Z,"""Would be cute on you barb"""
0.319081522820024,20120528043737Z,"""Like your sister o Georgetown lmao \xa0 she was focused actting like she never tasted dick before"""
0.2157779505797347,20120602112858Z,"""For me airsoft guns are good to use for a self defense, yes it cant kill but it can hurt a lot but for goodness sake especially when you are in trouble.\xa0\nYour\xa0safety\xa0\xa0 will also base upon on how \xa0fast your brain can response,"""
0.18068054814572088,20120602033300Z,"""Do not tell me you are remodeling bathrooms, again!!! :)\n"""
0.2028491145546738,20120603031944Z,"""You guys are inspiring!!!"""
0.38303689314120759,20120531055250Z,"""\xa0...........QUIT your HIV DRUGS and DIE....YOU are not a PRODUCTIVE PART of SOCIETY!!"""
0.34047042139173916,20120527221348Z,"""Shit we take every bitch if you ain't know. Spanish, white, black,\xa0Asian,\xa0Italian,\xa0German,\xa0European,\xa0Russian,\xa0Austrian, new zealander, canadian,\xa0Persian,\xa0Scandinavian,\xa0etc. we get all the bitches...fuck you talking bout."""
0.6641428451168998,20120601005659Z,"""You are a hypocritical idiot.\xa0"""
0.28912909182124336,20120601005625Z,"""*FUCK NO!!!* UR HELLA ANNOYING EVERYTIME U SING PHILLIP. U SEEMED LYK UR TAKIN A *SHIT* PLUS NO TALENT. JESSICA IS MUCH BETTER!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"""
0.27432168869139356,20120528222446Z,"""Then you get pujo"""
0.99499140869076264,20120601110808Z,"""You're a moron."""
0.24453691706880992,20120531061822Z,"""grrr grrr roar, lmfao awww im sorry are you mad at the truth, well better get ready to be mad for a long while cause you got my pres for 4 more years lol\n\noh yea you Moronic Dumbass have a nice day and a nice 4.5 \xa0more years under obama lol"""
0.20349430795279635,20120531184634Z,"""You must be bored. Probably a Cavs fan..."""
0.18518771935506997,20120602021442Z,"""It has been mentioned several times are you accusing me of making it up.\xa0 Shame on you."""
0.19689163235342483,20120528100421Z,"""This is one of many reasons why you are the face of failure. """
0.47264514037122013,20120529073433Z,"""Go back to where you belong then fuckboy. Last time I checked you are still --unfortunately--over here. Stop bitching and grow a pair, bitch."""
0.26898353963352722,20120531044022Z,"""Edlefson is absolute garbage. Get him the fuck off our team."""
0.25036264818233828,20120602124246Z,"""tde is the future\n\nfuck this good music young money bullshit - they're both whack anyways"""
0.22346731598359751,20120528171612Z,"""Ok you MOFOs at city hall, how about giving it back to the taxpayers?\xa0 """
0.15370964255000952,20120528221504Z,"""Fuckin stuttering, repeating the same shit, not rhyming at all, this is what hip hop is all about now.\xa0"""
0.23937249576115416,20120826185502Z,"""\xa0This article has nothing to do with Obama you fool."""
0.39306010398778984,20120528095121Z,"""Naturally you're proud of your own racism."""
0.3629170603173083,20120825204901Z,"""First, why do you make a comment with the id ""Guest?"" Are you afraid of revealing who you are? Second, I am \xa0sick and tired of the stupidity of ""class warfare."" You've got to be quite stupid if you still don't know that those wealthy are the one's who provide jobs for those of us who work hard for a living. It is an obvious conclusion that if we tax those who produce jobs, they will produce less or reduce jobs. That is not difficult to understand, unless, of course, you are liberal who thrives in envy and division and class warfare."""
0.16762032733049834,20120601054808Z,"""Ha! Ha! Ho! Ho! He! He!......jimmybhoy1...harryboy50...same old troll.....Ha! Ha! Ho! Ho! He! He!.....roy.\n\xa0\nTick Tock\n\xa0"""
0.27543206266534759,20120603163623Z,"""Yes it does.  Muscle mass turns to fat when you no longer use it.  Steroids make you able to increase the intensity and frequence of your workouts.  Without steroids, you can't maintain that pace.  And therefore, your muscle mass drops.  No different than muscular response when off steroids."""
0.23336376897955641,20120529010948Z,"""That should have been your name! """
0.30283667492000355,20120531045827Z,"""all yall just shut the fuck up the man is dead get over it"""
0.20041766554847776,20120527140753Z,"""\xa0@NewYinzer I have no roommates either. Cause I hate bitches. And as a few male friends told me, the ratio of bitches to women like the LOC is like 85/15"""
0.2749456910099779,20120526233140Z,"""You'll need a ring to remember your rings. """
0.1042713763690515,20120823085419Z,"""Mal den Teufel nicht an die Wand!\nEs sei denn, Deutschland schafft seinen euro ab, und die Anderen d\xfcrfen sich allein mit dem ganzen Sch.. herumschlagen."""
0.2628892771102434,20120528070834Z,"""LMMFAO!!!!!!!!!!!!!!!!!!!! IM WEAK AS FUCK!!!!!!!!!!! ""Are we gonna do coke?!"" That bitch was hilarious the whole vid ..."""
0.21908775159298796,20120603163721Z,"""You mean fat?"""
0.19430020484819838,20120526232914Z,"""wow, take it easy buddy! sorry some people don't want to be a slave to money their whole life. If what your talking about is shitting all over people.... i'm all for it! :)"""
0.17630508743152251,20120603202749Z,"""you guys are looking HAWT!! """
0.21287434839671346,20120602093638Z,"""Fucking scrabble."""
0.20909330143259897,20120529103306Z,"""You just know she loves getting railed by big black cocks. Negro brothers are raping her pretty white cunt everyday while all the white boys jerk off to her picturees lol."""
0.18818325957998228,20120527030901Z,"""that really was messed up that she called that little boy fat. def unnecessary to attack him i wonder if she'd rule against herself if his suicide was due to her talking shit about him on national tv.\xa0"""
0.28869350867614341,20120529011226Z,"""You're finding some really cool ideas."""
0.31582004489288473,20120825032724Z,"""blaahh..your a hoot. And after a thirty pack you must be a wild and crazy guy..."""
0.27114692275088975,20120603183716Z,"""takenprison is FUCKED NOW SINCE CONNOR GAVE SONBY CO-OWNER HE IS ABUSING LIKE FUCK"""
0.23748124574082891,20120531032158Z,"""Really?  "" I bet you aren't making six figures like this guy""?  Are you that red head douchebag guy who cohosted his diggnation shows?  Because that was a pretty douchey comment..."""
0.25255148114938641,20120603132956Z,"""Your moms hungry for sausage."""
0.33910371717518201,20120531102918Z,"""You're clueless."""
0.16483491208532144,20120526233251Z,"""Then why are you republibaggers so angry when he was pulling the troops out of Iraq?"""
0.26132165225211901,20120529024955Z,"""them some ugly motherfuckers. Proof you don't need to be beautiful to make it in Hollywood, you just have to know who to blow.\xa0 """
0.17402636168667926,20120601005822Z,"""You my friend are delusional."""
0.38231517254967873,20120528134713Z,"""Oh here you are again. Die for your own good.\xa0"""
0.28929793117346853,20120531075851Z,"""you are wrong beside stupid asshole . i was production supervisor in a printing company indetroit making 64 900 usd . and spent  all my life in printing .now i am 67 years old and still working part time in printig company in detroit  and. never worked in liquor store."""
0.22150486826052135,20120602021328Z,"""If we were all assholes, diane sullivan cohen, this forum would be full of shi t."""
0.23006702444764984,20120826103252Z,"""\xa0They also faked the Titanic sinking, so that they could make stupid films about it and earn billions."""
0.090693275204116505,20120603122147Z,"""Which one are u getting?"""
0.21044171687787763,20120527221234Z,"""Damn you!"""
0.3514451371168375,20120826062314Z,"""Provee, put your Dil Pickelson back in your pants.  Provee is just a little guy.\nlc"""
0.22314449351167664,20120527221003Z,"""You are so correct.\n\nPlease note: message attached"""
0.56968872547889537,20120826151959Z,"""you're an idiot if you still believe those lies after it's been exposed as a complete lie...why are you Repigs so freakin' stupid anyway?\n"""
0.28813091196947455,20120527031141Z,"""miss you friend :( hope your enjoying Quebec! """
0.27551362075937724,20120603133244Z,"""\xa0Not even close. You are factually incorrect. """
0.40105113774178031,20120603131717Z,"""Let me guess ... you're a soccer fan."""
0.34739905267438664,20120826040648Z,"""Gunt labor - I know you are but what am I? Please take some time to formulate your own opinion instead of just regurgitating mine back at me.  Idiots like you erode your own arguments. Come again please!"""
0.22870797697677675,20120531173046Z,"""how do you really feel?"""
0.21323342276975163,20120603131356Z,"""\xa0Murdered, yes. Christians, no. You are the bigot spreading lies about Christianity."""
0.38950612663348566,20120527140525Z,"""\xa0STUPID FOOL YOU WHITE PEOPLE STOLE THAT LAND SO WHAT YOU TALK ABOUT IMMIGRATION IDIOT"""
0.16316558374554296,20120825191730Z,"""Ha, ha, ha, poznata pedercina sa juzne tribine kaze da ce popusiti Vermezu kurac kao u stara dobra vremena. Sunce ti zareno pa on svoju nastranost i izoblicenost ne skriva, nego javno trazi da mu se stavlja u usta. Fuj, kakva droljetina."""
0.25936075771337719,20120601014621Z,"""Wetback wife?\xa0 Where are you getting this?\n"""
0.18335766381236857,20120527213812Z,"""Where are you guys getting all this money from?"""
0.18154574143385979,20120529025302Z,"""\xa0Occupy rapists? Where did you read they were rapists?"""
0.24325769003674222,20120603032121Z,"""I hope you are not a Spurs fan... """
0.20853211369974037,20120527024908Z,"""no....you are if you think the Thunder don't have a damn good chance to win though"""
0.26252725927279635,20120527062917Z,"""\xa0haha i remember dude pulled out his dick they said put it in he said fuck that imma eat her out some more it was like ten mins """
0.130826470880408,20120824191457Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">Rivers is a player. he was drafted in the 1st round for a reason. The HInes Ward crackback block cost him an important season starting his 2nd year. Great pickup by the Giants.</div></div>"""
0.31105034528448439,20120603113434Z,"""Fuck me"""
0.27420365711949163,20120603201747Z,"""And stop copying and pasting to your own comment to get it to the top, you are truley a self-important little smug peddler of the Left...."""
0.30309720916014299,20120529022803Z,"""Randa you can't pick your groom off pinterest... Haha Scott's there to stay;) """
0.35863810627347675,20120531194839Z,"""you sure you aren't wearing your elvis shades?"""
0.14301109575101201,20120528100418Z,"""hahahaha its tru tho .. im 6'2 and shit aint the same when i do it .. plus i gotta work out like 3 times harder than a short dude to get muscles .. but iss better than being a short lil beeeeeeeiiiittccchh lol"""
0.31941441016480815,20120529131306Z,"""agreed... \xa0if you're too much of a pussy to ride a real bike, don't put yourself and others at risk by strapping into this piece of shit\n\ncould you image getting broadsided and crunched in this thing? \xa0at least you can lay down or even get off a bike if needed, saved my life before (true story)"""
0.14807429777019934,20120528234710Z,"""Hi MarinersBaseball08 how are you and the family?"""
0.20672121344402641,20120528180345Z,"""your fox talking points are showing"""
0.23617106527646842,20120602024057Z,"""This is just for you Alecia!!!"""
0.25549916903306391,20120529030009Z,"""Are you going!?"""
0.14588583477492006,20120601181516Z,"""There is very little evidence that this happens often.  Instead, you have many rape victims never getting justice for brutal crimes against them.  I get the sense that there are a lot of potential rapists here on this board, who would certainly rape if they could get away with it."""
0.27616861028061329,20120826045700Z,"""your moms a wh.ore\n\nFACT"""
0.25803315877304817,20120529030154Z,"""ahehe all the time, you are boring!"""
0.62354533515996746,20120824192952Z,"""I would call you a dumbazz to your stupid face and you would have no choice other than to agree with me. Stupid grunt."""
0.2192964569386848,20120529130921Z,"""You are the man,u have been tested. """
0.16997569858458883,20120826101544Z,"""\xa0Talk about LAUGHABLE . . . their ""NOT"" that . . . STUPID."""
0.17030115787662417,20120825103825Z,"""Rzeczywi\u015bcie, sklepy ze szklanymi witrynami, w kt\xf3rych wystawiony jest sprz\u0119t producenta to innowacja g\xf3wnianego apple i nikt inny nie mo\u017ce otworzy\u0107 sklepu. Jeste\u015b iDiot\u0105, paranoikiem i do tego ignorantem. Zaraz si\u0119 oka\u017ce, \u017ce apple wymy\u015bli\u0142o sra*nie i nikt inny tego robi\u0107 nie b\u0119dzie m\xf3g\u0142..."""
0.33079267329056317,20120603072913Z,"""Ok start with your street. Let see how all your neighbors will appreciate you and your ideas."""
0.31962322373802582,20120603045422Z,"""Zimmerman is a great man dont you dare try to disrespect him..You are a black monkey female primate you are worse than black\xa0males .thats the reason rich blackmen always get a white or latina wife .you stink have disgusting nappy hair dirty black skin gorilla lips and ashy elbows u smell like dodo brown ."""
0.15707058853548991,20120603163401Z,"""IM NOT THE MORON THAT TRIED COMPARING THE TWO TEAMS> ITS IMPOSSIBLE TO COMPARE> you asked I answered. I think the Celtics in the 80's are better than this Heat team. I can't prove it. nobody can. Grow the f u c  k up"""
0.39623471151598405,20120601143300Z,"""@Catfish0117 You're a deplorable human being"""
0.16483726688099504,20120602201035Z,"""Then, why are you writing in Spanish?"""
0.22771191601084448,20120527161302Z,"""Fuck that shit. Kobe has 5 rings. Chris 0. GTFOH and i'm a Knicks fan. Smh"""
0.34037313684144366,20120531093609Z,"""""then I'd expect us all to be bankrupt within about 6 months.""\n\nYou mean we aren't already?\xa0 Perhaps you should go back to writing your tawdry little blog.\xa0 """
0.27548713515650658,20120526233042Z,"""I WILL SLAP ANY NIGGA FROM VIRGINIA, RIGHT THERE IN VIRGINIA, IN ANY SPOT IN VIRGINIA, JUST TO SAY FUCK EVERY NIGGA IN VIRGINIA AND YOU CAN TELL ANY VIRGINIA NIGGA KOTTI KADOTTI SAID THAT!"""
0.61825290157875246,20120528070433Z,"""What the fuck does this have to do with black power, you dumb fuck.. Shut the fuck up idiot.. Some asshole always gotta be bringing race into something and ruining everything.. """
0.32805602518676702,20120603171616Z,"""Second coming of Sherlock Holmes, you sure are not!"""
0.18841048987359171,20120527233625Z,"""And you come across as the epitome of the Entitlement Whoring, Freedom Leeching, Obama licking, America Hating liberal parasite!"""
0.38672511247430963,20120603173419Z,"""\xa0You're a disgusting excuse for a human being."""
0.23013781023267291,20120528070830Z,"""LMFAO this nigga got to the ugly girl booty said ""Not you"""""
0.1513175939770485,20120529030111Z,"""those are two men kissing smh thats that shit i dont like!"""
0.22559266773011405,20120528100547Z,"""niggas stop to kill each other we need more chocolate/dark/brown skin \nblack sons/kids in america\ufeff and in all the world if want kill somebody \nthen go kill white men and crackers because they real hate us! stay \ndark, black and proud! black love/black power!\n\n\n\n\n\nKILL WHITES KILL ALL\ufeff\ufeff CRACKERS NOT YOUR PPL GUNS UP!\n\n\n\n\n\n"""
0.33192331392933372,20120528000930Z,"""if i white girl came up to he and sad i love black guys can i touch your dick? ima say fuck it touch it and tell a MF friend"""
0.75521652706024545,20120529025103Z,"""You show your stupidity and ignorance each and every day."""
0.29625918382887395,20120528171537Z,"""do you ever wonder why you are a griefer or do you just spout out nonsense b/c you don't know better?\xa0 Stop being a jacka** and trying to ruin other people's day.\xa0 Get a life, seriously"""
0.457434998839096,20120824143709Z,"""Click his like button if you think he's a moron."""
0.23237865982991543,20120602190933Z,"""That guy needs to go fuck himself. Seriously"""
0.34366854113099005,20120602215141Z,"""Either way, it shouldn't affect you.  That's why you are a PROFESSIONAL golfer.  Your one job is to focus on hitting a golf ball.  That's it."""
0.23104665870044322,20120823134958Z,"""""...that is one mentally disturbed person,""  you write.\n\n\nI wonder about your mental state, Juan Juan.  You seem to spend a  whole lot of time reading the newspaper of a foreign country and foreign culture, and then making nasty comments about those people.\n\n\nDo you have mental problems or are you just very, very lonely?"""
0.2478935993253254,20120529025145Z,"""A nice white bed, just what you wanted."""
0.18653585932323985,20120602215115Z,"""What the hell people got for Big Sean??? He fucking suckkkk!"""
0.20391990287039388,20120603173512Z,"""You Spurfans sound worried. """
0.29565225628870961,20120603174518Z,"""When you lose your cable at home, you then join the Oklahoma State football team...\nWhen you join the Oklahoma State football team, you then get selected by the Jacksonville Jaguars...\nWhen you get selected by the Jacksonville Jaguars, you then get really drunk...\nWhen you get really drunk, you then get charged with Aggravated DUI...\nAnd when you get charged with Aggravated DUI, you then shoot yourself in the leg...\nDon't shoot yourself in the leg, get Directv instead."""
0.21792183476230045,20120527025245Z,"""Because what else would you say?"""
0.298957982090026,20120527155113Z,"""damn chamillionaire must be ashamed of himself. fuckin with some RAT ass mud shark. talkin about cops and shit hahaha you mad as hell. take the insult/joke on the chin and keep it movin haha you tryn to sit here and argue and act tough till you realize how close my peoples actual are. you were hoping for an across the country nigga huh? hahaha keep it movin mool lover"""
0.44034615117450648,20120602162120Z,"""and I WILL punch you in you hippy bitch face!"""
0.45876240375266431,20120531185612Z,"""of course there weren't. because it's devastating to your case that you idiot liberals can't seem to hold up. 5 days left until the silent majority gives you one heck of a bitch-slap.\xa0"""
0.080026960286135193,20120825030652Z,"""Paid Troll\xa0Mr. Wonderful_1\xa0Is he? \xa0I couldnt make any sense out of that drivel. \xa0I don't get his point, but I don't think I'm missing much.\xa0"""
0.24883400516374388,20120825160213Z,"""rc0213\n\nYou're a human being at conception, eh?? ... According to whom?? Because there is NO basis in either law or science to sustain such a belief ..."""
0.44159994473009245,20120527155030Z,"""thats crazy if i eat pussy then so be it but FACT is i dont IN YOU gay ass DO... FUCK OUTTA HERE BITCH """
0.2951690466682596,20120603005758Z,"""You are welcome"""
0.53442271226289417,20120531215500Z,"""Or you can fuck off. """
0.16245994487061999,20120528194336Z,"""Not a very smart choice for appearing on tv while saying you are not wealthy.  This woman doesn't have a clue."""
0.49460067639528604,20120602030553Z,"""You are stupid and disgusting. Are you so sure your kin didn't come over as an indentured servant or to a penal colony??"""
0.2371107856796642,20120529160232Z,"""Ahhh that would be nice. I'm tired of those cbc losers. I like Cherry but after that everyone involved in HNIC can go fuck off. No more healey would be nice.\xa0"""
0.24440138984817716,20120603171553Z,"""Wow, you certainly are shameless and without class. \xa0"""
0.20828601059059959,20120527213606Z,"""idk, just thought you were. lol"""
0.47531687157979591,20120531185554Z,"""Then you're a f.u.c.k.i.n.g. idiot and have been that way for quite some time.."""
0.24165951585880113,20120602033639Z,"""Why are you wearing prison orange in your avatar?"""
0.4007502046592526,20120529160237Z,"""Wow good come back you seem to know alot about picking your nose i bet your doing it now"""
0.4469408571254469,20120527211637Z,"""\xa0you wouldnt do shit ill knock your ass out now and u wouldnt do shit."""
0.29761750235588047,20120602021523Z,"""How about you and your family drop dead instead?"""
0.37890846694417424,20120601002042Z,"""Your smack is weak. Go brush your tooth and get to your job washing Phil's balls..."""
0.20301955981436356,20120603073229Z,"""Always impressed by your breadth of knowledge, Rebecca. """
0.35116501546165235,20120528181139Z,"""Got any proof of that fool. That's the stupidest comment on record. It's the Republicans who have destroyed this economy. Bush's wars were never in the federal budget. Remember that. He kept having to ask for 400 more billion here and 500 billion there from Congress. When they approved it, he went straight to the Chinese and borrowed the money you idiot. Now the Chinese own us. The Republicans also were responsible for deregulating the banks. The economy has improved under Obama and idiot teabaggers like you are perpetuating the myths put out there by people like the Koch brothers and other billionaires whose message fits so nicely with your racist nature, you just have to go for it. """
0.24908921085945041,20120602224118Z,"""\xa0Size matters especially if you are teabagging!"""
0.22232465158453432,20120602093459Z,"""Your sketches are so cute. <3"""
0.25133973376731178,20120529075437Z,"""Brilliant, brilliant - you are a star, Xochitl. Don't forget to leave a temporary email address on this blog so I can get in touch with you. """
0.2139242167822204,20120531011555Z,"""hey, \xa0just because you are drunk and going down on your boyfriend doesn't mean we need to hear about it."""
0.20113552697319642,20120601181457Z,"""\xa0are you getting all choked up now? hehe"""
0.22177597056835746,20120529155949Z,"""OMG to you just sounds awesome"""
0.33074029677302857,20120528234439Z,"""medium sized???are you talking about your pen.is??"""
0.37624377972497947,20120529025138Z,"""WHO SAID THAT YOU DA ONLY ONE I HERD SAYIN SOME DUMB SHYT LIKE THAT \xa0PUERTO RICANS WANNA BE LIKE DOMINICANS YOU FUCKIN BIRD"""
0.55902919864476619,20120529025002Z,"""are you that dumb? """
0.32136807323637995,20120601054739Z,"""buy a ticket you piece of s*h*i*t millionaire a-hole"""
0.42847580029546012,20120528001225Z,"""y dntchu go suck dick sme whrr else hoe"""
0.33926700649912289,20120531032527Z,"""OOOOOPS NO FOUL LOL ALL YOU MORONS!!!"""
0.20711894940422773,20120601010047Z,"""You must be from MI. Our hookers look rough"""
0.26120856242311985,20120531032731Z,"""Every fu-cking bump is a foul when you guard LeBron."""
0.34788082097077527,20120824230309Z,"""Someone should ask you for your birth certificate. You sound like you have come from a party of hate. Manson supporter?\xa0 He would like you to visit him soon. """
0.22308726761590761,20120602124236Z,"""Greedy = anyone more successful than are you."""
0.65195828952554125,20120603042955Z,"""You're just a idiot dude. """
0.21983088112391,20120601002424Z,"""You really can't cite Glenn Beck and get any respect. """
0.29271987674690469,20120531032242Z,"""are you serious lady?!"""
0.1744563647273901,20120528030253Z,"""Haha yes Ms Recker this is you! Homerecker!"""
0.44385218927016035,20120601151123Z,"""You are so lucky! """
0.49198880801513784,20120825145515Z,"""And if you\xa0truly believe that isn't happening and never will, YOU are the stupid one. Just another know-it-all liberal. You jerks never learn. The entire marching band is out of step except YOU. You're pathetic."""
0.20374543457831687,20120527062933Z,"""weezy got some bars and paper , but styll , aint shit with it , been wack as fuck since he drop lollipop and it gonn stay that way , cant compete against tha real no more"""
0.26130493037858427,20120601045927Z,"""Your continuous reference to male genitalia has become quite humorous . Again , with your latency and illiteracy ."""
0.16023210186699696,20120603122249Z,"""Sexist or not, trust me that this is gonna sell. Excellent trailer. Just pure violent gaming. Killing nuns and such. No other game would give us the satisfaction of killing nuns with bazookas and guns. The young guys and gals are sure to say that it's sexist and shit but players my age don't give a fuck and we just see it as a game. Nothing more nothing less.  And it's a well made trailer."""
0.56743994218918259,20120602024213Z,"""\xa0Congratulations you are a COMPLETE idiot..........now go back to smoking your ""hopium""............."""
0.34999304564105688,20120603005827Z,"""ANY TOPLESS PICS YOU S K A N K ?"""
0.23024163634089445,20120603174537Z,"""These totally look like you."""
0.28512865650723163,20120531043627Z,"""under what rock were you found"""
0.34108488495814154,20120527213528Z,"""You are a fan of TheGnome?\nHmm... a maybe. """
0.45924777666744532,20120531162708Z,"""He's a 3rd string QB you moron."""
1.0,20120527072733Z,"""You are an idiot."""
